FID	Area_WHS	Area_SSSI	Area_SPA	Area_SAC	Area_RAMSA	Area_NR	Area_NNR	Area_MPAdi	Area_MCA	Area_LNR	Area_COUNE	Area_CNTRY	Area_BIOSP	Area_BIOGE	Count_WW	Count_Air	Count_Bus	Count_Hotel	Sum_Rating	Count_CarPark	Count_TourOp	Count_train	Mean_Wild	Dist_Motorway	Dist_A_road	Dist_B_road	Dist_min_road	Area_NP	Area_PA	Dist_road	Count_Inf	Dist_Coast	Mean_Nat	Dist_Air	Dist_Bus	Dist_CarPark	Dist_Hotel	Dist_TourOp	Dist_Train	Pop_dens	Pop	PDist	PDist.1	
1004	1003	0	29.56757156	40.65761049	40.64529063	40.64761301	0	0	0	0	0	0	0	0	0	31	0	10	17	9	0	1	0	55.59607976	0	0	633.7860896	0	0	40.72339491	0	28	0	133.2222898	85435.37375	0	3705.735316	0	0	20005.92513	24.01955166	440.983551	146402.7608	146402.7608
1005	1004	0	15.61732507	7.634301214	73.74620071	7.920071614	0	0	0	0	0	0	0	0	0	67	0	7	31	38.9	0	0	0	56.81710468	0	0	0	0	0	85.60596409	0	38	0	135.9905759	9865.959638	0	3514.534727	0	7197.425834	539.669991	89.47122554	2150.612366	0	0
1006	1005	0	1.333040977	0	0	0	0	0	0	0	0.968930652	0	0.448888684	0	0	94	0	386	17	27.7	4	0	3	37.4627375	0	0	0	0	0	2.471134353	0	412	5999.120734	98.5875375	18489.9962	0	0	0	100.1759793	0	312.218634	31221.8634	67566.81554	67566.81554
1007	1006	0	1.712152076	1.213924741	0.46393929	0	0	0	0	0	0	0	0	0	0	52	0	22	60	67.6	3	0	0	76.814225	0	0	0	0	0	1.712152043	0	84	8457.786089	182.2221	26286.30678	0	0	0	5095.355532	9260.846804	10.48636719	1048.636719	16992.20825	16992.20825
1008	1007	0	0.008722802	11.88625009	0.588224459	0	0	0.008722809	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	168.5714286	4452.605776	5085.922379	5658.504235	4452.605776	0	11.88625009	4452.605776	0	0	256	37154.33368	4695.805262	5027.126709	4307.570989	9378.465347	16276.63227	0	0	5092.49042	5092.49042
1009	1008	0	11.5360993	10.79419356	12.81414434	10.71778287	0	0	0	0	9.331861573	0	1.493460624	0	0	97	0	180	18	29	2	0	1	35.21911385	0	0	0	0	0	15.16981246	0	191	0	82.25326481	705.4261642	0	0	0	14110.58174	0	27.29197659	2386.269257	2980.05221	2980.05221
1010	1009	0	1.883841861	0	0	0	0	0	0	0	0	0	0	0	0	6	0	75	13	4	0	0	0	43.90590625	0	0	0	0	0	1.88384186	0	87	230.2139105	101.6614812	15419.03788	0	1396.552956	0	10378.42325	3450.296486	68.41238953	6841.238953	32722.75037	32722.75037
1011	1010	0	0.70662853	0	0.721670576	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	64.4762375	0	0	0	0	0	0.734858895	0	2	30520.21391	142.3976187	58062.42905	1186.977978	0	0	26094.23108	7603.034154	5.662358627	566.2358627	103571.829	103571.829
1012	1011	0	0.44746337	0.000256331	0.745934705	0	0	0	19.99339342	0	0	0	0	93.55185086	0	47	0	33	16	4.5	0	0	0	95.37394576	0	6433.833309	7912.764962	0	0	93.55818965	0	48	0	201.3943842	53104.47571	0	5774.801595	0	7756.435963	49106.08732	2.348961628	151.9530721	5560.043256	5560.043256
1013	1012	0	0	0	0	0	0	0	14.05944234	0	0	0	0	0	0	1	0	17	6	12.5	0	0	0	71.56970961	0	0	0	0	0	14.05944234	0	26	0	128.8995196	53688.64014	0	10664.97268	0	9579.210537	28031.90587	17.25067902	1463.807983	13834.3652	13834.3652
1014	1013	0	6.975538782	0.831691395	0.214469986	0	0	0	0.853376459	0	0	0	0	0	0	2	0	0	0	0	0	0	0	108.483835	0	0	11240.47922	0	0	7.767557471	0	0	0	211.1770883	39799.9178	1128.099728	31219.52713	159.8050216	17489.29805	1029.545306	2.482073304	246.0589409	6665.36105	6665.36105
1015	1014	0	11.5995214	5.291549012	11.59952201	5.252605626	1.511294965	1.539700609	0	0	0	0	0	0	0	172	0	198	47	65.8	3	0	1	40.2793028	0	0	0	0	0	11.68444807	0	258	0	94.54350015	77433.34323	0	0	0	906.9892563	0	147.3826303	14193.43344	127478.1856	127478.1856
1016	1015	0	1.47277161	0	0	0	0	0	0	3.133572185	0	0	0	0	0	29	0	60	15	4.7	0	1	0	74.25844882	0	0	0	0	0	4.583100407	0	74	0	188.3828335	25978.13138	0	5046.376697	0	0	209866.1548	12.29374646	826.3629456	16286.4613	16286.4613
1017	1016	0	0.643965305	0	0	0	0	0	0	0	0	0	1.53748233	0	0	101	0	133	14	17	5	0	0	58.43885625	0	0	0	0	0	2.181447635	0	149	8850.609007	135.580375	7469.32489	0	0	0	636.529706	1740.858707	270.5074536	27050.74536	56731.81778	56731.81778
1018	1017	0	0	0	0.001303626	0	0	0	0	0	0	0	0	0	0	3	0	3	3	0	0	0	0	51.8292875	0	0	0	0	0	0.001303626	0	6	36754.77397	118.0192187	31788.07085	0	15249.49537	0	25985.39576	12956.83391	5.048480377	504.8480377	65697.16566	65697.16566
1019	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	103.0280639	0	0	0	0	0	0	0	3	0	195.6263454	75880.84095	4396.930547	5572.73615	0	9630.640228	13548.3117	1.359813671	119.3253775	7656.857542	7656.857542
1020	1019	0	0.072755802	0	0.687679879	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	82.72271292	0	0	10844.02435	0	0	0.744408594	0	1	0	165.1336646	54308.96494	10213.6876	3563.258325	0	23504.48394	11597.94008	0.715602513	71.55107117	36887.79945	36887.79945
1021	1020	0	0	0	78.82955994	0	0	0	0	0	0	0	0	47.77481778	0	14	0	0	8	4.7	0	0	0	92.63012821	0	4122.024354	0	0	0	100	0	8	0	197.2759389	51139.88794	3401.018088	28164.31267	0	4638.417023	37000.50344	0.959339394	19.4601202	0	0
1022	1021	0	1.601962562	0	0	0	0	0	0	0	0	0	0	100	0	6	0	6	3	3.8	0	0	0	110.0923125	0	0	24919.64122	0	0	100	0	9	16055.06786	215.8314375	61358.87539	0	7587.149051	0	24910.15185	182.2581233	1.624683275	162.4683275	31327.71022	31327.71022
1023	1022	0	0.511947354	0.511974985	47.81656587	0.511174119	0	0	99.04088523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.08009709	748.7860896	18993.23949	1103.742628	748.7860896	0	99.55322725	748.7860896	0	0	225.0415648	5860.736774	1365.965016	7294.23116	1591.740747	9629.523557	64274.18023	0	0	216.0002532	216.0002532
1024	1023	0	13.97133142	0	0.251836044	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	104.1310563	0	2540.024354	4550.21391	0	0	14.22296498	0	1	24120.02435	219.4803313	50705.42616	2055.148879	15453.60754	0	12398.77076	17375.52012	4.431071968	443.1071968	40400.76732	40400.76732
1025	1024	0	13.43243201	10.69734899	11.51963919	0	0	0	0	0	0	0	0	0	0	28	0	13	9	7.9	0	0	3	66.13588079	0	0	0	0	0	24.24072525	0	25	0	157.025888	36228.34306	0	7765.004874	0	13191.20567	0	2.750042377	244.9411659	14564.51885	14564.51885
1026	1025	0	3.698478657	3.664145194	0	3.647699647	0	0	0	0	0.230484961	0	0	0	0	88	0	140	39	38.7	1	0	4	49.89573916	0	0	0	0	19.17939415	23.12195166	0	183	0	123.0536508	14357.01727	0	0	0	18405.21153	0	226.931564	15042.95007	54985.85333	54985.85333
1027	1026	0	0	0	0.218615617	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	86.0237	0	7491.28773	0	0	0	0.218615617	0	2	15094.74331	196.00695	33942.70311	0	8632.463477	664.8932838	5404.948275	7256.786221	14.10431633	1410.431633	48489.56167	48489.56167
1028	1027	0	5.053807391	3.791554808	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	88.40166996	0	0	2060.744241	0	0	5.060187253	0	1	0	175.674675	34962.80148	0	8550.105682	921.3295757	8672.896135	14377.83413	8.121264653	139.3862152	26700.24652	26700.24652
1029	1028	0	14.08832042	13.94370432	13.37136185	13.47416114	0	0	0	0	0	0	0	0	0	2	0	18	2	0	0	0	0	66.83608983	0	0	2856.024354	0	0	14.55846687	0	20	0	145.4367362	30344.09588	0	6111.715366	0	15745.7945	3421.428463	5.585330615	554.2241211	46447.14407	46447.14407
1030	1029	0	0	0	0	0	0	0	0	0	0.084899017	0	0	0	0	92	0	30	17	0	0	0	0	82.11189169	0	0	0	0	23.61336904	23.69826806	0	45	0	159.8878313	31413.40664	0	729.5448767	0	26946.14333	6377.398212	10.82987241	1031.790604	36156.11536	36156.11536
1031	1030	0	1.145849618	0	9.132729979	0	0	0	0	8.489705217	0	0	0	0	0	87	0	61	46	30.5	0	0	0	37.86324032	0	0	0	0	0	9.653114779	0	107	0	81.2622167	71519.93802	0	14003.60812	0	4553.866633	21721.25221	42.35977107	3844.249912	3991.282151	3991.282151
1032	1031	0	3.612533163	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	1	0	0	0	0	69.9377625	0	0	0	0	0	3.612533163	0	5	10745.78609	156.697	38803.03979	0	6216.686041	0	12414.74313	5659.480086	18.42281464	1842.281464	18016.54296	18016.54296
1033	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	29	5	0	0	0	0	37.1326125	0	0	0	0	0	0	0	34	7835.78609	80.711975	34020.36134	0	3691.111962	0	3956.302519	23116.19191	15.55475677	1555.475677	60555.19722	60555.19722
1034	1033	0	3.876177922	3.294697513	0	3.26465597	0	0	0	0	0	0	0	0	0	355	0	423	65	60.8	7	0	5	33.02874144	0	0	0	0	0	3.936380606	0	499	0	79.42020616	2617.864728	0	0	0	6924.824773	0	504.6722141	34269.7002	37888.13832	37888.13832
1035	1034	0	0.461621078	0	0.461959274	0	0	0	0	0	0	0	0	0	0	15	0	12	13	7.9	0	0	0	80.675325	0	856.4709062	0	0	0	0.462105012	0	25	5267.786085	161.9040875	64320.29514	0	8658.203367	0	14863.93949	1784.321756	4.41642765	441.642765	18203.24699	18203.24699
1036	1035	0	0	0	0	0	0	0	0	0	0	0	0	99.07508386	0	3	0	0	1	0	0	0	0	132.091775	0	777.3492838	29878.36469	0	0	99.07508386	0	1	375.9756458	212.2378812	75641.08356	1757.937918	8301.920643	0	17308.06074	12617.45166	1.341586971	134.1586971	7398.515259	7398.515259
1037	1036	0	1.495954058	0	1.142117404	0	0	0	0	0	0	0	0	0	0	210	0	17	19	13.4	0	0	0	56.565975	0	0	0	0	0	1.496920723	0	37	10695.02435	123.9685437	21606.06702	0	1205.422635	0	18205.9375	12110.98041	17.61758743	1761.758743	64485.53176	64485.53176
1038	1037	0	1.092333301	0.521247895	0	0.510853348	0	0	0	0	0	0	0	0	0	198	0	275	202	257.3	4	0	1	51.66343998	0	0	0	0	0	1.093639848	0	505	0	119.1385326	5673.089079	0	0	0	1557.048107	0	155.8379545	15469.04767	5402.436765	5402.436765
1039	1038	0	0.062831246	0	0	0	0	0	0	0	0	0	0	0	0	12	0	40	5	4.8	0	0	0	41.92204375	0	0	0	0	0	0.062831246	0	45	2401.328936	91.3725625	10705.42616	0	742.028555	0	13930.93734	6006.935902	22.8127594	2281.27594	9995.774315	9995.774315
1040	1039	0	0	0	87.4266002	0	0	0	22.86562646	0	0	0	0	0	0	26	0	2	14	13.8	0	0	0	69.1559257	0	0	0	0	0	87.4266002	0	15	0	178.0368656	69736.6559	0	25184.86096	0	1.814457369	181.9418743	0	0	0	0
1041	1040	0	21.67627799	32.70404233	22.67502497	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	102.9591125	0	1177.21391	0	300.2139104	100	100	0	0	55308.21582	225.6990813	59833.58109	1550.789625	1517.205002	1805.851365	2610.450372	23132.91276	4.085235825	408.5235825	64548.02451	64548.02451
1042	1041	0	1.214507528	0	0	0	0	0	0	0	0	0	0	0	0	7	0	33	1	0	0	0	0	86.60831974	0	2972.601499	0	0	0	1.214507528	0	34	0	200.7229255	26201.0985	0	4932.949117	0	9303.965966	204072.1465	3.640818691	107.5725288	13235.98119	13235.98119
1043	1042	0	0	10.14410762	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	75.30125	0	5669.588209	3649.024354	0	5.16E-05	10.14410762	0	1	12945.44096	176.220725	38291.87684	1322.577639	17055.56274	0	2388.013503	7513.802446	7.660255737	766.0255737	38637.75515	38637.75515
1044	1043	0	0	71.42857484	49.63318981	70.87554892	0	0	0	0	0	0	0	0	0	1	0	18	1	0	0	0	0	107.2366221	0	0	4968.108296	0	0	71.44550262	0	19	0	243.190743	13077.32968	0	14040.07992	0	29694.6639	112014.6128	4.207075405	400.1432438	12967.73303	12967.73303
1045	1044	0	1.337728429	0	0	0	0	0	0	0	0	0	0	19.22434931	0	466	0	431	131	140	5	0	3	26.11640511	0	0	0	0	0	20.22838015	0	565	0	62.51744431	462.5188305	0	0	0	27137.75721	0	518.4074827	22403.04297	66038.78893	66038.78893
1046	1045	0	16.35015064	0	0.580388108	0	0	0	0	0	0	0	0	0	0	11	0	6	9	0	0	0	0	100.4832375	0	996.8797621	379.024354	0	0	16.90654644	0	15	39539.22119	209.6636375	63080.57337	0	10190.02661	0	4983.411227	13892.61353	2.231490917	223.1490917	58270.00253	58270.00253
1047	1046	0	0.664578777	0	0	0	0	0	0	0	0	0	0	15.74164867	0	6	0	0	9	13	0	0	0	119.9924354	0	8639.081194	8609.975646	0	0	15.74164867	0	9	0	196.6375347	91828.98672	7952.981003	16429.82421	0	8413.329703	8658.004831	2.219565876	212.8554354	8549.46829	8549.46829
1048	1047	0	2.46988968	72.86691974	49.31270514	72.86149149	0	0	9.141178827	0	0	0	0	0	0	5	0	35	2	0	0	0	0	127.641811	0	2630.52479	0	0	0	82.56720665	0	37	0	244.2410687	13081.64434	0	14383.4382	0	39033.59993	106643.0505	4.577819303	397.7701035	5947.549401	5947.549401
1049	1048	0	6.628974856	0	73.25413515	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	103.7435714	0	5300.283089	4017.115346	0	0	79.88296312	0	0	0	203.0651146	78177.92122	3997.935167	8183.551647	587.0558192	12564.47442	12646.63947	0	0	0	0
1050	1049	0	0.07967056	0	0	0	0	0	0	0	0	0	0	100	0	0	0	11	7	4.6	1	0	1	56.16255	0	0	0	0	0	100	0	20	4571.471687	124.9565688	41155.74095	0	0	0	12363.07806	0	4.726719589	472.6719589	85702.81842	85702.81842
1051	1050	0	0.04675321	0	0	0	0	0	0	0	0	0	0	18.95694302	0	22	0	96	20	8.5	0	0	0	41.874575	0	0	0	0	0	19.00369623	0	114	927.6227256	94.4815875	63357.59576	0	1222.786925	0	14041.77747	1433.79242	87.27547729	8727.547729	129912.6099	129912.6099
1052	1051	0	41.06173121	40.45536577	40.45536152	40.78357936	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	76.6410375	0	0	6038.215371	0	0	41.4404442	0	3	1213.473832	182.8943312	11764.10562	0	22298.28155	0	11283.32662	10710.21045	4.09327076	409.327076	31875.78966	31875.78966
1053	1052	0	0.327795347	0	1.449092751	0	0	0	0	0	0	0	0	0	0	4	0	40	15	4.5	0	0	0	49.5814	0	0	0	0	0	1.457393272	0	54	23716.28216	119.1495625	22606.20865	0	3090.305625	0	18422.69074	19026.02459	12.81085564	1281.085564	68445.0985	68445.0985
1054	1053	0	0	0	0.91649869	0	0	0	0	0	0	0	0	0	0	2	0	44	8	3.9	0	0	0	41.21450625	0	0	0	0	0	0.91649869	0	53	10108.02435	92.069525	28693.7877	0	7509.393481	0	10471.8816	3979.314559	13.57450897	1357.450897	28739.40085	28739.40085
1055	1054	0	0.548708381	0	1.511137681	0	0	0	0	19.44136932	0	0	0	0	0	14	0	30	5	4.6	0	1	0	109.0237085	0	4428.573896	0	0	0	21.32959802	0	36	0	221.6402665	29664.04298	0	26875.98809	0	0	112947.8339	0.288572167	23.51477146	6124.178725	6124.178725
1056	1055	0	31.52336644	30.78330313	0	0	0	0	12.024831	0	0	0	0	0	0	25	0	23	20	4.1	0	0	0	74.85259384	0	4346.169484	0	0	0	43.36800462	0	43	0	155.4724416	20015.81984	0	15618.739	0	5501.669155	26932.53671	7.470290916	540.1439133	27794.45395	27794.45395
1057	1056	0	21.14805698	0	0	0	0	0	0	0	0	0	0	0	0	38	0	13	10	17	0	0	0	94.39814726	0	0	0	0	0	21.14805698	0	23	0	188.7410846	31284.06854	0	14818.03069	0	10184.61026	24270.45079	3.787468081	124.0936966	16938.04759	16938.04759
1058	1057	0	0.204545096	19.72534525	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	167.495098	946.2139104	1254.21391	1145.21391	946.2139104	0	19.7253452	946.2139104	0	0	256	33597.34255	1062.313122	3449.637992	797.6656167	919.6136032	1389.238135	0	0	15608.90599	15608.90599
1059	1058	0	0	0	0	0	0	0	9.427882164	0	0	0	0	0	0	3	0	0	0	0	0	0	0	55.20812437	0	4254.975646	0	28.95035192	0	9.427882164	0	0	0	126.0231156	9514.538526	293.9557638	4364.536171	309.9809699	12725.41173	37501.53399	0	0	31661.93393	31661.93393
1060	1059	0	3.43049037	2.252321931	4.077896428	2.203317548	0	0.084087711	0	0	1.392278463	0	0	0	0	180	0	145	33	13.2	0	0	1	35.80738673	0	0	0	0	0	5.512661644	0	177	0	76.70725153	2853.28105	0	1370.256687	0	12466.12064	0	143.4592569	13767.19702	4096.535543	4096.535543
1061	1060	0	2.494592484	0.839209907	0	0	0	0	0	0	0	0	0	0	0	13	0	8	3	0	0	0	1	57.16183125	0	0	0	0	0	2.499292566	0	13	17707.78609	132.577075	48176.38287	0	3562.784149	0	18877.63523	0	9.561944504	956.1944504	34417.03715	34417.03715
1062	1061	0	13.6156852	1.501408782	13.67678591	0	0	0	0	0	0	0	0	100	0	2	0	2	1	4.6	0	0	0	97.36749375	0	0	21298.75825	4496.875652	0	100	0	3	11780.95107	199.9500312	43659.1984	0	20141.81736	0	18325.6257	4039.033836	0.805889997	80.58899975	35160.40245	35160.40245
1063	1062	0	0.05528982	16.81145872	0.055294573	0	0	0	0	0	0	0	0	0	0	5	0	4	5	8.9	0	0	0	94.7619625	0	0	6541.095802	0	0	16.86677477	0	8	5538.69916	193.5143625	31196.96021	0	5901.534448	0	4905.14041	4760.571703	2.852771873	285.2771873	16410.88654	16410.88654
1064	1063	0	8.708872158	6.393963604	6.006897716	0	0	0	0	0	0	0	0	0	0	2	0	0	2	4.9	0	0	0	123.630825	2042.282467	4162.826049	8640.21391	2042.282467	0	8.727461838	2042.282467	2	18093.23461	230.078875	81733.43614	6972.977203	17527.82829	0	21504.22883	611.6832075	1.989063644	198.9063644	48723.42271	48723.42271
1065	1064	0	0	76.25950086	0	0	0	0	0	0	0	0	0	0	0	14	0	3	2	0	0	0	0	103.7648938	0	9102.78609	4744.343878	0	86.63485075	88.59160787	0	5	27044.20838	216.5654813	47146.71895	0	5229.981605	0	4595.051725	21529.39254	7.465730515	746.5730515	50149.45548	50149.45548
1066	1065	0	15.99320094	0	6.341288341	0	0	0	0	0	0	0	0	0	0	25	0	0	5	0	0	0	0	97.0940125	0	5447.498428	1215.78609	0	0	16.67897391	0	5	37883.48357	205.6054563	72754.84355	1262.045778	8645.242686	0	14983.41123	14032.766	2.788486414	278.8486414	61043.42192	61043.42192
1067	1066	0	0	0	0.040918326	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	94.2317125	0	1090.21391	0	0	30.66058458	30.66058458	0	0	17976.74855	211.4617813	17864.83449	2176.279873	13046.59388	2106.364235	6385.098809	4069.531945	6.81983448	681.983448	25780.40604	25780.40604
1068	1067	0	0.002572559	0	72.25818521	0	0	0	0.798296875	0.072400133	0	0	0	0	0	22	0	5	6	0	0	0	0	87.53995811	0	5606.675168	0	0	0	72.2646907	0	12	0	186.8318629	37610.49057	0	24626.10384	0	23455.32171	57355.51115	1.967644202	52.70179081	0	0
1069	1068	0	0	36.39189885	49.51594333	0	0	0	1.060904362	0.16308516	0	0	0	0	0	1	0	4	1	0	0	0	0	84.39870201	0	0	2619.024354	0	0	85.91591154	0	5	0	176.3043045	33501.70903	0	17016.356	0	8015.074664	47567.41621	0.725164156	34.27028942	0	0
1070	1069	0	1.503916201	0.245374591	0.498151689	0	0	0	0.858994025	0.877084892	0	0	0	0	0	6	0	24	10	4.2	0	0	0	87.08513829	0	0	0	0	0	2.383025664	0	34	0	163.4556814	49206.94534	0	13754.92355	0	2109.845823	34091.27269	3.327282792	297.4295044	9504.802303	9504.802303
1071	1070	0	12.75363554	0	15.67720412	0	0	0	0	0	0	0	0	0	0	22	0	22	12	13.3	0	0	0	76.18161875	0	0	0	0	7.231660861	25.646453	0	37	38474.2595	168.1026937	57515.08143	0	1275.47835	0	7601.229236	782.3201701	0.93832859	93.83285904	57209.65847	57209.65847
1072	1071	0	13.25389156	65.54742769	13.14366671	8.5769984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.818225	0	2117.748852	10732.54338	0	0	65.66470715	0	0	7497.786088	195.3616938	90032.40178	2442.958621	30872.58087	5261.589994	28524.84053	34769.26266	0.865174675	86.5174675	18561.08894	18561.08894
1073	1072	0	1.756008974	0	1.387856707	0	0	0	0	0	0	0	0	0	0	5	0	28	48	39.1	0	0	0	52.46991875	0	0	0	0	38.84814453	40.06908835	0	75	10869.43179	123.4789188	19868.11759	0	840.4178045	0	21045.15404	8613.593896	20.03508522	2003.508522	72990.73797	72990.73797
1074	1073	0	59.82790579	0.000216035	0	0	0	0	0	0	0	0	0	0	0	6	0	14	6	0	0	0	0	109.3917546	0	1962.239397	1098.21391	0	0	59.82790579	0	20	0	182.0467059	24282.97746	0	21562.01756	0	5339.209569	24724.60634	9.218062985	843.2844391	21384.64546	21384.64546
1075	1074	0	0.341622128	0	0.017883034	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	90.84006875	0	993.8305162	1301.024354	0	0	0.359505162	0	0	10357.61256	199.5098125	43947.09046	1256.972933	2426.188316	987.2282777	19233.26598	5862.996537	5.825462646	582.5462646	49015.29068	49015.29068
1076	1075	0	0.064730534	0.06468525	0	0.06468528	0	0	0	0	0	0	0	0	0	36	1	71	33	26	1	0	0	50.93240471	0	0	0	0	0	0.064733202	0	106	0	110.0298432	0	0	0	0	2725.411726	46503.8113	36.63040412	3354.508255	30406.02358	30406.02358
1077	1076	0	2.408852645	0	1.963232944	0	0	0	0	0	0	0	0	0	0	43	0	39	19	17.5	1	0	0	40.17948125	0	0	0	0	0	2.623891722	0	59	30793.8625	87.20485625	55585.55233	0	0	0	11188.27194	3972.278945	42.42945648	4242.945648	44244.08784	44244.08784
1078	1077	0	3.253438583	0	0.133512658	0	0	0	0	0	0	0	0	0	0	32	0	33	9	8.7	2	0	0	78.15841875	0	0	0	0	0	3.253440972	0	47	9406.533208	166.9247438	13017.67184	0	0	0	9440.944105	2197.276495	53.29958435	5329.958435	69285.86647	69285.86647
1079	1078	0	0	0	0	0	0	0	0	0	0	0	0	0.273458164	0	1	0	0	0	0	0	0	0	48.58597285	0	120.2448239	5754.443033	0	0	0.273458164	0	0	0	100.4095023	9006.440669	250.00896	6694.896737	201.543992	18526.79298	7458.620298	0	0	57417.50417	57417.50417
1080	1079	0	3.093237816	23.86827192	5.180358062	0.024222634	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	59.33559941	0	21619.67863	0	0	0	29.24950357	0	7	0	123.511207	961.8736907	21005.10608	28218.31221	0	10362.35958	82030.55975	0.090534894	1.807418823	4683.794804	4683.794804
1081	1080	0	2.652017786	0	54.96160763	0	0	0	0.6603842	0	0	0	0	0	0	39	0	14	6	9.5	0	0	0	93.48119814	0	0	1234.324391	0	0	57.61362049	0	20	0	173.6826525	76145.47479	0	17048.6665	0	1463.233274	1341.995169	7.030502469	306.1874313	289.5080085	289.5080085
1082	1081	0	0.06176224	0.061762314	0.061762314	0.060001892	0	0	0	0	0	0	0	0	0	3	0	12	4	0	0	0	0	63.17123125	0	0	0	0	0	0.063279195	0	13	0	129.6469728	77486.75395	0	2695.104402	0	202.1413804	10057.15669	19.74528524	1974.282761	141506.7928	141506.7928
1083	1082	0	11.46156701	5.019971571	32.59333302	2.254902334	0	0	75.81795044	0	0	0	0	0	0	17	0	4	2	0	1	0	0	76.30965147	0	26897.72155	0	0	0	88.93999244	0	7	0	161.1257925	6115.461906	0	0	0	504.8340099	58548.62102	0	0	902.4338357	902.4338357
1084	1083	0	2.426155646	0.565318814	0.882864479	0.561606465	0	0	0	0	0	0	0	0	0	5	0	42	5	0	0	0	0	38.79434375	0	0	0	0	0	2.47349795	0	48	4120.029943	89.05430625	30837.71082	0	2497.418782	0	14424.36724	5081.889457	24.11813354	2411.813354	18616.76263	18616.76263
1085	1084	0	0.410206976	0.391742205	0	0	0	0	0	0	0	0	0	0	0	34	0	27	9	0	0	0	0	46.61592805	0	0	0	0	0	0.41020695	0	36	0	115.2106308	11500.25018	0	14288.56551	0	27256.2903	31118.18675	6.667181267	225.6628723	22930.40359	22930.40359
1086	1085	0	4.172917128	3.498070938	0.625554504	3.486390031	0	0	12.75331022	0	0	0	0	0	0	194	1	164	59	28.5	1	0	0	82.69999203	0	0	0	0	0	21.03459337	0	222	0	208.9016618	0	0	0	0	27092.44295	94991.03749	47.6585402	3747.538025	5555.841957	5555.841957
1087	1086	0	9.768982391	25.26842081	0	1.00961293	1.049840277	0	0	0	0	0	0	0	0	42	0	16	15	12.9	0	0	0	56.22333199	0	0	0	0	0	33.19243698	0	31	0	141.5456089	17210.88744	0	4191.388013	0	19164.05455	4918.097923	6.07646004	378.7787285	40303.65078	40303.65078
1088	1087	0	1.024321412	0.740592086	0	0.740643882	0	0	0	0	0	0	0	0	0	5	0	2	4	0	0	0	0	77.2580108	0	0	0	0	0	1.024389888	0	6	0	160.4116154	26237.41935	0	23780.73859	0	17621.30749	34225.53796	4.552770688	359.1572266	7798.293427	7798.293427
1089	1088	0	21.24903139	26.58123334	22.98043022	0	0	18.47085789	0	0	0	0	0	0	0	168	0	26	61	25.7	0	1	1	66.5699125	0	0	0	0	100	100	0	90	31033.45498	169.5518938	31719.40546	0	18065.79686	0	0	0	13.39058857	1339.058857	37882.49484	37882.49484
1090	1089	0	2.979543194	1.522634004	0	1.530305604	0	0	0	0	0	0	0	99.99979948	0	127	0	38	17	4.9	1	3	0	45.5715625	0	0	0	0	0	99.99979948	0	54	2477.213911	101.566775	66563.75687	0	0	0	0	23631.95406	18.67883438	1867.883438	133938.1805	133938.1805
1091	1090	0	0.140114581	0	3.139274849	0	0	0	0	0	0	0	0	0	0	14	0	2	18	12.6	0	0	0	96.2869375	0	0	9380.985173	0	100	100	0	20	20134.19829	189.2548875	49868.11759	0	9515.482994	0	2304.228279	7758.068053	5.106337471	510.6337471	55690.12619	55690.12619
1092	1091	0	7.395828147	6.813822617	0	6.802380564	0	0	0	0	0.319629943	0	0	0	0	163	0	632	39	85.9	13	0	4	26.65181655	0	0	0	0	0	7.525771383	0	694	0	67.78255444	19042.86639	0	0	0	8300.947831	0	801.7918747	71195.67725	46706.79121	46706.79121
1093	1092	0	0	0	0	0	0	0	10.60448461	0	0	0	0	0	0	3	0	6	6	4	0	0	0	67.98129128	0	0	0	0	0	10.60448461	0	12	0	132.7914001	50670.30974	0	16979.12273	0	12027.52996	24482.13662	1.49400352	71.86280632	17940.76801	17940.76801
